datasetid;recordid;record_timestamp;titre;commune;auteur;code_insee;nombre_de_prets_2017
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8defbaf2cda06f68473e27bb902a426762acc456;2018-07-11T14:46:04+02:00;Envoyez la fracture;Cesson-Sévigné;Devers Claire;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d44bc33681139a210b98c80e959e908f4f649168;2018-07-11T14:46:04+02:00;Le Dîner de cons;Cesson-Sévigné;Veber Francis;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0c56b9af0a7fec230f1cdcb5c3c46f7abe02c9f1;2018-07-11T14:46:04+02:00;Crimson Peak;Cesson-Sévigné;Toro Guillermo del;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c0dc60160d95014007423051bfe1ddb90df8f47e;2018-07-11T14:46:04+02:00;Beauregard;Cesson-Sévigné;Lorenzi Jean-Louis;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e053bc45e30d7872d836df55cfc93ee316fcfae8;2018-07-11T14:46:04+02:00;Souvenir;Cesson-Sévigné;Defurne Bavo;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;00eb791578c6ba48369b12ae67ab244e8f93642c;2018-07-11T14:46:04+02:00;8 femmes;Cesson-Sévigné;Ozon François;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f7ceed504687e3e4e5332f7050de4cf534dee7f6;2018-07-11T14:46:04+02:00;Happy times;Cesson-Sévigné;Zhang Yimou;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;127987ac488237556ebe5397d5f5633bbeac0420;2018-07-11T14:46:04+02:00;Je me suis fait tout petit;Cesson-Sévigné;Rouaud Cecilia;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6a4ded4a8f9109a56a70c00f5e3fd06a7726ffda;2018-07-11T14:46:04+02:00;La Chambre des officiers;Cesson-Sévigné;Dupeyron François;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;905db159d1a1c75bb83b35c0abe69afba0c33346;2018-07-11T14:46:04+02:00;Downton Abbey : saison 4;Cesson-Sévigné;Evans David;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1330370e4da572c9407bf6d7ca88bb0cead5fc03;2018-07-11T14:46:04+02:00;La Chevauchée fantastique;Cesson-Sévigné;Ford John;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;430ef916e547f4738427e4a13e9ece353370aa25;2018-07-11T14:46:04+02:00;La Grande vadrouille;Cesson-Sévigné;Oury Gérard;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e9d8f850c1198f56ea468ccdefb0fa4a6e769120;2018-07-11T14:46:04+02:00;Epitafios, vol. 2;Cesson-Sévigné;Lecchi Alberto;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8562b4c615a139063b6e9aa30a824ea7aaa953fc;2018-07-11T14:46:04+02:00;Les Citronniers;Cesson-Sévigné;Riklis Eran;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;926eb96f1accc5d17edcfc0907fa1ad0dab65e93;2018-07-11T14:46:04+02:00;L'Ascension;Cesson-Sévigné;Bernard Ludovic;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d32731c70725fb6d5244b0ce63623cfa9a6d0c6f;2018-07-11T14:46:04+02:00;Troie;Cesson-Sévigné;Petersen Wolfgang;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;491edc63403b0fa480593e4c04aeb11ad3bd1378;2018-07-11T14:46:04+02:00;Mon oncle;Cesson-Sévigné;Tati Jacques;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;abb1f4b60a4addad0ce4a732da2a3c71014e28f4;2018-07-11T14:46:04+02:00;Aime et fais ce que tu veux;Cesson-Sévigné;Szumowska Malgorzata;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0c35506de859d9a6c4bbeab3f18113651bbaecbf;2018-07-11T14:46:04+02:00;La guerre est déclarée;Cesson-Sévigné;Donzelli Valérie;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f03c1c00f4915185180012610b4f0185441e47c6;2018-07-11T14:46:04+02:00;Les Roseaux sauvages;Cesson-Sévigné;Techine André;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f634dc3c06c74dbf135530596de48ef98592c929;2018-07-11T14:46:04+02:00;Ouvre les yeux;Cesson-Sévigné;Amenabar Alejandro;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cd2e06a6b6b930500d8f250d34f86b05a484cc11;2018-07-11T14:46:04+02:00;Six feet under;Cesson-Sévigné;Cuesta Michael;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;53fc0a3d648daa030826f93322f57c6121979720;2018-07-11T14:46:04+02:00;Ames en stock;Cesson-Sévigné;Barthes Sophie;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0a8ef87ab6f3284fb7a24b0fe30a332446ba8af4;2018-07-11T14:46:04+02:00;John John;Cesson-Sévigné;Mendoza Brillante;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;67b90f8da53a0b3991517a6fe22a7ed2499e51f9;2018-07-11T14:46:04+02:00;Peau d'âne;Cesson-Sévigné;Demy Jacques;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;24ab0a43e3d5ad1636f631f900e5f7771aa29bc7;2018-07-11T14:46:04+02:00;Reality;Cesson-Sévigné;Garrone Matteo;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f53d9c77382a3b1f0c6ed361900c04eea02c75af;2018-07-11T14:46:04+02:00;Zodiac;Cesson-Sévigné;Ritchie Guy;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;65f8d3cc06e5a0ed4fa02044dbdc7a7fbbe52152;2018-07-11T14:46:04+02:00;le Pôle express;Cesson-Sévigné;Zemeckis Robert;35051.0;17.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;9e3f14edceb0d455f97d0d6f424b4d60eeef2d8a;2018-07-11T14:46:04+02:00;La Part des anges;Cesson-Sévigné;Loach Ken;35051.0;17.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0ca9a1f58f285b31acbce8aa9c16cff2e9d9b917;2018-07-11T14:46:04+02:00;Bouquet final;Cesson-Sévigné;Delgado Michel;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7a8a5715e94bbcaf87fb35e5709e0d42d8bb3a01;2018-07-11T14:46:04+02:00;La la land;Cesson-Sévigné;Chazelle Damien;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1425c02ddb6ce7cfd1baa2298b9d5597558d1f5b;2018-07-11T14:46:04+02:00;Barbecue;Cesson-Sévigné;Lavaine Eric;35051.0;19.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c08f5ce62ff6999b52b94231138cd109798e9d50;2018-07-11T14:46:04+02:00;Je vous souhaite d'être follement aimée;Cesson-Sévigné;Lecomte Ounie;35051.0;17.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b49b6d7df7d138391a7976c256444b948e6c5fcc;2018-07-11T14:46:04+02:00;Hôtel Transylvanie;Cesson-Sévigné;Tartakovsky Genndy;35051.0;15.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;fc17e4ab781a67378d7d7ad68a49a0f5c05065d4;2018-07-11T14:46:04+02:00;Treme : saison 1;Cesson-Sévigné;Dickerson Ernest R.;35051.0;14.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0a0049b492e51f038310ce3d8b934509569b7192;2018-07-11T14:46:04+02:00;Dieumerci !;Cesson-Sévigné;Jean-Baptiste Lucien;35051.0;14.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c3b2123b09a1ba45b77bc4ae7960163d60f1b05c;2018-07-11T14:46:04+02:00;Skinny sister (My);Cesson-Sévigné;Lenken Sanna;35051.0;16.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0c5eed32aa115dd951f070b10bb72897fe023f5c;2018-07-11T14:46:04+02:00;Boule & Bill;Cesson-Sévigné;Charlot Alexandre;35051.0;16.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1512519772b9553c126c26c08482643c0d3ab63d;2018-07-11T14:46:04+02:00;Une éducation;Cesson-Sévigné;Scherfig Lone;35051.0;14.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b56f2608295c4249845f2d107ff85a938352d028;2018-07-11T14:46:04+02:00;Everest;Cesson-Sévigné;Kormakur Baltasar;35051.0;15.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;70acf6ec7aa2e6f317d95dff161bebfda444d190;2018-07-11T14:46:04+02:00;Pieds nus sur les limaces;Cesson-Sévigné;Berthaud Fabienne;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7a8199cbd57032a8b0452c2a6a67c3ab797ad51b;2018-07-11T14:46:04+02:00;La Première étoile;Cesson-Sévigné;Jean-Baptiste Lucien;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7f8a460d391ab1c19a757425ceb857d2b206a740;2018-07-11T14:46:04+02:00;Sherlock : Saison 2;Cesson-Sévigné;McGuigan Paul;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;65cbc8a54595bf44cc13242ba3d118bf13cbac86;2018-07-11T14:46:04+02:00;Les Jours venus...;Cesson-Sévigné;Goupil Romain;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d3c7f06d4b3bcd3e4dae6287c3a2f43c440051bc;2018-07-11T14:46:04+02:00;Moonrise Kingdom;Cesson-Sévigné;Anderson Wes;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2efcdbd37986fcc0dc24cc3300ab5a1a0d16044e;2018-07-11T14:46:04+02:00;Lunchbox (The);Cesson-Sévigné;Batra Ritesh;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;aac09e8cd52c7fa6840a3ea11e420ccfa1fe8ce2;2018-07-11T14:46:04+02:00;Indian palace;Cesson-Sévigné;Madden John;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;85d36332f5e86a0a8a916551018f7ff5ebdb9e48;2018-07-11T14:46:04+02:00;Madre (Mia);Cesson-Sévigné;Moretti Nanni;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;24775cc8e80dad9a5ef3fffe0a4c782f55062db9;2018-07-11T14:46:04+02:00;Joy;Cesson-Sévigné;Russell David O.;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2b69540171ec848ba176b7751f1f6d9929f07b0e;2018-07-11T14:46:04+02:00;Damages : intégrale saison 4;Cesson-Sévigné;Kessler Todd A.;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;62a897e2912ff8bd8c873e123ddbee7861f77069;2018-07-11T14:46:04+02:00;Le dîner de gueux;Cesson-Sévigné;Picard dreyfuss Nicolas;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2af041a0ac348ed8c522e53d19bbdc3a81fcd7cd;2018-07-11T14:46:04+02:00;Le Noeud cravate;Cesson-Sévigné;Lévesque Jean-François;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ddaf401627b3263a1f7831dbfd8bfe6608dc803b;2018-07-11T14:46:04+02:00;Capitaine Conan;Cesson-Sévigné;Tavernier Bertrand;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a77531acaa8d1bff1946e0773258543b4e4e0ebd;2018-07-11T14:46:04+02:00;La Reine Margot;Cesson-Sévigné;Chéreau Patrice;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b4df09dcea2614bf9b68343b77fbb025bf59b8ff;2018-07-11T14:46:04+02:00;La volonté du mort;Cesson-Sévigné;Leni Paul;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2753b25792af8a5a17695a9ce623dd7d05813c81;2018-07-11T14:46:04+02:00;Commitments (The );Cesson-Sévigné;Parker Alan;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d94a618895cea955285afdb7d933451704b0ae3b;2018-07-11T14:46:04+02:00;Furyo;Cesson-Sévigné;Oshima Nagisa;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ccfe829dafe78a31766b0a821fb7aee29bade95b;2018-07-11T14:46:04+02:00;La véritable histoire du Petit chaperon rouge;Cesson-Sévigné;Edwards Cory;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;bc2494f1b31b2799b9489abe1f7870bdc0100304;2018-07-11T14:46:04+02:00;Star Wars : la menace fantôme;Cesson-Sévigné;Lucas George;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;71d5fc2ae1311f4f25dd1e9a97b7034ca89550f7;2018-07-11T14:46:04+02:00;Dans ses yeux;Cesson-Sévigné;Campanella Juan Jose;35051.0;14.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0f6e2d83601ed15799ed6ac86e3739c6b5060dd8;2018-07-11T14:46:04+02:00;L' Etreinte du serpent;Cesson-Sévigné;Guerra Ciro;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cc4fa1f1fb598cf8a926ea6e599e66a5c73bec18;2018-07-11T14:46:04+02:00;Baccalauréat;Cesson-Sévigné;Mungiu Cristian;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;bafd5a762b781c40d39764e8f39755abe7ad1348;2018-07-11T14:46:04+02:00;Homme idéal (Un);Cesson-Sévigné;Gozlan Yann;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;db407b729014b31be2594e9b2223e1c00edd5fb2;2018-07-11T14:46:04+02:00;Les adoptés;Cesson-Sévigné;Laurent Mélanie;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5a34feadac6ed1369c4dd1f0435dde16450af301;2018-07-11T14:46:04+02:00;Les winners;Cesson-Sévigné;McCarthy Thomas;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c319311bf4c1c2aa05209e91311bdf71c03dbe8e;2018-07-11T14:46:04+02:00;Cafe Society;Cesson-Sévigné;Allen Woody;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;28e871d0a742940f45a616edec02536b36308753;2018-07-11T14:46:04+02:00;Foxfire, confessions d'un gang de filles;Cesson-Sévigné;Cantet Laurent;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;40b17f44f1e01bb912bd0d60f47ca38c6b28e19e;2018-07-11T14:46:04+02:00;Les femmes du 6e étage;Cesson-Sévigné;Le Guay Philippe;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;12b5b11621889d67af99c29cebbe3a35efbf3465;2018-07-11T14:46:04+02:00;Deux jours, une nuit;Cesson-Sévigné;Dardenne Jean-Pierre;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c4704c6987444616947bd9b998a3e89bdc8e6c22;2018-07-11T14:46:04+02:00;les Tontons flingueurs;Cesson-Sévigné;Lautner Georges;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;bd9c5f7dcd794504aa6b1b9c726e1a32f2ce5a68;2018-07-11T14:46:04+02:00;Sweet pepper land (My);Cesson-Sévigné;Saleem Hiner;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6d98ed6e43a9bc1863bbbb01656d66cebecb3d29;2018-07-11T14:46:04+02:00;le Discours d'un roi;Cesson-Sévigné;Hooper Tom;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3112806c2141e25336deef8ee40cc8cea119ef63;2018-07-11T14:46:04+02:00;It's a free world;Cesson-Sévigné;Loach Ken;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b41970aa6d79067ab1508aebb40c6e4e39bd2d82;2018-07-11T14:46:04+02:00;l' Illusionniste;Cesson-Sévigné;Burger Neil;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3fcdeb8aee93e56ef82e0cea1c370f10e643273a;2018-07-11T14:46:04+02:00;Mother;Cesson-Sévigné;Bong Joon-ho;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a78381ce4fb2b3eaa50ad7ef8f1ef84e729fb9d4;2018-07-11T14:46:04+02:00;No;Cesson-Sévigné;Larrain Pablo;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;00e69ce263950bb4eda9e1e6c9d08226e75d67ea;2018-07-11T14:46:04+02:00;Star Wars : l'empire contre-attaque;Cesson-Sévigné;Kershner Irvin;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c77b1a0a7a6c0927ea8873a50966c987d7dfd148;2018-07-11T14:46:04+02:00;Star Wars : l'attaque des clones;Cesson-Sévigné;Lucas George;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;96777427c309618e2fbf1ea1ef90701bcecd0ced;2018-07-11T14:46:04+02:00;Un heureux événement;Cesson-Sévigné;Bezancon Rémi;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;963087a000c582abf451949c8afbee57ac52710f;2018-07-11T14:46:04+02:00;Le Promeneur d'oiseau;Cesson-Sévigné;Muyl Philippe;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d4b2b9a089d893c06c45c720b7d0124e1895f970;2018-07-11T14:46:04+02:00;Central do Brasil;Cesson-Sévigné;Salles Walter;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;95095b5b7c5c056d259768d5f2df209d78e28598;2018-07-11T14:46:04+02:00;Case départ;Cesson-Sévigné;Ngijol Thomas;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d4e130bd2ad9d60bc60d11917e354fd7dc630baa;2018-07-11T14:46:04+02:00;L' Odyssée;Cesson-Sévigné;Salle Jérôme;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7aeb44b52b9be22af5e9f623a0c60a1b419b833a;2018-07-11T14:46:04+02:00;Phoenix;Cesson-Sévigné;Petzold Christian;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8b5917434ba38b62b7f75d5b763748a89965656e;2018-07-11T14:46:04+02:00;Le passé;Cesson-Sévigné;Farhadi Asghar;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4f38c0398ffd9d460df7998a3708b767b9cfa757;2018-07-11T14:46:04+02:00;Paterson;Cesson-Sévigné;Jarmusch Jim;35051.0;10.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0f533f05f39c7e7e27c44a8af19d49bbdabb16ae;2018-07-11T14:46:04+02:00;Singularités d'une jeune fille blonde [Singularidades de Uma Rapariga Loura];Cesson-Sévigné;De Oliveira Manuel;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0693ebdd0000afc17db673a5a33d413b73ffb153;2018-07-11T14:46:04+02:00;Good wife (The) - Saison 5;Cesson-Sévigné;Rodriguez Rosemary;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;673ed338264a532d5bc811aaf6ca4670ab2076ab;2018-07-11T14:46:04+02:00;Peaky blinders : Saison 2;Cesson-Sévigné;Caffrey David;35051.0;1.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;9b85edca8b090fe4c23bdd32d60ad37db1e462d1;2018-07-11T14:46:04+02:00;Les Petits ruisseaux;Cesson-Sévigné;Rabaté Pascal;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3602366eade484ee1aa91e1086e522ac3d24f509;2018-07-11T14:46:04+02:00;Romanzo criminale;Cesson-Sévigné;Placido Michele;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;937f477570f244ddb500340a67efdd47083c2aba;2018-07-11T14:46:04+02:00;Les Mains libres;Cesson-Sévigné;Sy Brigitte;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;fa3ecc882810d039f993643bc8947e034619b540;2018-07-11T14:46:04+02:00;Cot cot;Cesson-Sévigné;Sylvestre Pierre;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b661e25bcb9d84ace3bf2a63dbc7bac009aaf58f;2018-07-11T14:46:04+02:00;Ida;Cesson-Sévigné;Pawlikowski Pawel;35051.0;0.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c96e07d34d0b422a53e246f811ed2f14c7dbde52;2018-07-11T14:46:04+02:00;Anna M.;Cesson-Sévigné;Spinosa Michel;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f9880605f68dcb8ad3a309fae5f9a7eaa77f1ab8;2018-07-11T14:46:04+02:00;House of cards : saison 4;Cesson-Sévigné;Gates Tucker;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6e5d760ea0bd7da71c20eb4e743e722587e42570;2018-07-11T14:46:04+02:00;Le professeur de violon;Cesson-Sévigné;Machado Sergio;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;63db8ea2a7968018ac615a34b076a077474a8f09;2018-07-11T14:46:04+02:00;Une semaine et un jour;Cesson-Sévigné;Polonsky Asaph;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f6909c9094b82bb1b8d060edcc0e05ddef9cec3a;2018-07-11T14:46:04+02:00;Le Temps des gitans;Cesson-Sévigné;Kusturica Emir;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e7a310db05e5a04ffc5fd9bb942b213e4e658647;2018-07-11T14:46:04+02:00;Terraferma;Cesson-Sévigné;Crialese Emanuele;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7cba99cc1ec83b215ba3bf5f9d5038f0213084d6;2018-07-11T14:46:04+02:00;L' Adversaire;Cesson-Sévigné;Garcia Nicole;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a5bfdb49d7fc420a692ed15955a248a8c6692af3;2018-07-11T14:46:04+02:00;La Haine;Cesson-Sévigné;Kassovitz Mathieu;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f27413dbf0aaecef3b7ebe2c4a8d4446a0c95a95;2018-07-11T14:46:04+02:00;American beauty;Cesson-Sévigné;Mendes Sam;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;be6916248af53ed9a36d532ad68e27ac1f10b768;2018-07-11T14:46:04+02:00;Collision;Cesson-Sévigné;Haggis Paul;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6cfb1c3ab30921d3a18438def753cde70eb93e1d;2018-07-11T14:46:04+02:00;Boy;Cesson-Sévigné;Waititi Taika;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b1c8b6b78703b0a47735f20abc220e535f0757c0;2018-07-11T14:46:04+02:00;Le Vieux qui ne voulait pas fêter son anniversaire;Cesson-Sévigné;Herngren Felix;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;dffe0da1de805a73eb3ed8a61998b91b9c0cb51e;2018-07-11T14:46:04+02:00;Broadway therapy;Cesson-Sévigné;Bogdanovich Peter;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f8a16f9364adb605c66280c1791724574fb8ce4b;2018-07-11T14:46:04+02:00;Bande de filles;Cesson-Sévigné;Sciamma Céline;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;aa04154f4c03d087564198c4069f201b4f2cd390;2018-07-11T14:46:04+02:00;Game of Thrones;Cesson-Sévigné;Podeswa Jeremy;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cb662a08917ed09f1d705e47718c66bb87a773f0;2018-07-11T14:46:04+02:00;3 coeurs;Cesson-Sévigné;Jacquot Benoit;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;66382d76690bf6c86a4cbeb6ba5b090356b5b6e9;2018-07-11T14:46:04+02:00;L' avocat;Cesson-Sévigné;Anger Cédric;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ea22c101c103a48455db043024950d9b168c0d28;2018-07-11T14:46:04+02:00;Lucy;Cesson-Sévigné;Besson Luc;35051.0;13.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;86e79440774c3e124c8f6f1dbe76b47aaa6f1f20;2018-07-11T14:46:04+02:00;Lady In The Van (The) : une histoire [presque] vraie;Cesson-Sévigné;Hytner Nicholas;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8e3d6b42f3425193079bc69c4f0214e2371335d0;2018-07-11T14:46:04+02:00;Mildred Pierce : mini-série en cinq chapitres;Cesson-Sévigné;Haynes Todd;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f92ee606435af80bb9d47b40324bd2072e7e14b7;2018-07-11T14:46:04+02:00;La Vie d'Adèle : chapitres 1 et 2;Cesson-Sévigné;Kechiche Abdellatif;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0966d4507631a53b04c1775cf2742ada26684a38;2018-07-11T14:46:04+02:00;Les bêtes du sud sauvage;Cesson-Sévigné;Zeitlin Benh;35051.0;11.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4fcc0d3b1206d064422d34b4a1f2f1e3227b9f97;2018-07-11T14:46:04+02:00;Charlie et la chocolaterie;Cesson-Sévigné;Burton Tim;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;888ca2f4dbc41ec2badb1092216b94e4df2cf1db;2018-07-11T14:46:04+02:00;Birdman;Cesson-Sévigné;Gonzalez Inarritu Alejandro;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ad458d6e17c39998c84df9cc51bb462096e0c2fe;2018-07-11T14:46:04+02:00;La défense Lincoln;Cesson-Sévigné;Furman Brad;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f972f07feb9dfd9b3c315b52d102f978a4b99a28;2018-07-11T14:46:04+02:00;Polisse;Cesson-Sévigné;Le Besco Maïwenn;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;9c82cff96ed477ef6539c59b4e6c85c656db36f7;2018-07-11T14:46:04+02:00;Wadjda;Cesson-Sévigné;Al-mansour Haifaa;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c3bb6b182423f0c536ef8fd774885defbd570c05;2018-07-11T14:46:04+02:00;Samba;Cesson-Sévigné;Nakache Olivier;35051.0;12.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ae18ecd3f14902e4d90f5fa4f3b22a59f26191b4;2018-07-11T14:46:04+02:00;Game of Thrones, Le trône de fer : saison 1;Cesson-Sévigné;Van Patten Timothy;35051.0;11.0
